'if_', 'try_', 'logging_'
/Users/nickkeutel/code/python/marepos/web2py/gluon/console.py
110, True, False, False
113, True, False, False
120, True, False, False
129, True, False, False
132, True, False, False
167, True, False, False
169, True, False, False
216, True, False, False
297, True, False, False
309, True, False, False
333, True, True, False
335, True, True, False
338, True, False, False
350, True, True, False
371, True, False, False
421, True, False, False
423, True, False, False
429, True, False, False
431, True, False, False
453, True, False, False
455, True, False, False
470, True, False, False
573, True, False, False
577, True, False, False
579, True, True, False
584, True, True, False
605, True, False, False
607, True, False, False
610, True, False, False
614, True, False, False
618, True, False, False
620, True, False, False
623, True, False, False
625, True, False, False
628, True, False, False
632, True, False, False
634, True, False, False
636, True, False, False
638, True, False, False
640, True, False, False
647, True, False, False
650, True, False, False
653, True, False, False
657, True, False, False
660, True, False, False
664, True, False, False
732, True, False, False
734, True, False, False
740, True, False, False
205, False, True, False
211, False, True, False
219, False, True, False
311, False, True, False
357, True, True, False
472, False, True, False
582, True, True, False
57, False, False, False
60, False, False, False
64, False, False, False
109, False, False, False
128, False, False, False
166, False, False, False
198, False, False, False
296, False, False, False
306, False, False, False
314, False, False, False
332, False, False, False
369, False, False, False
418, False, False, False
420, False, False, False
452, False, False, False
467, False, False, False
475, False, False, False
536, False, False, False
549, False, False, False
589, False, False, False
/Users/nickkeutel/code/python/marepos/web2py/gluon/widget.py
42, True, False, True
61, True, False, False
63, True, False, False
68, True, False, False
71, True, False, False
86, True, False, False
90, True, False, False
92, True, False, False
94, True, False, False
102, True, True, False
119, True, True, False
138, True, True, False
183, True, True, False
200, True, True, False
253, True, False, False
310, True, True, False
315, True, False, False
334, True, False, False
338, True, False, False
343, True, False, False
368, True, False, False
371, True, False, False
374, True, False, False
380, True, False, False
383, True, False, False
385, True, False, False
391, True, False, False
394, True, False, False
397, True, False, False
431, True, False, False
438, True, False, False
448, True, True, False
469, True, False, False
478, True, True, False
482, True, True, False
489, True, True, False
500, True, True, False
536, True, True, False
542, True, True, False
553, True, True, False
558, True, False, False
572, True, False, False
611, True, False, False
615, True, False, False
625, True, False, False
627, True, False, False
634, True, False, False
643, True, False, False
670, True, True, True
676, True, True, True
678, True, False, False
681, True, False, False
682, True, False, False
688, True, False, False
702, True, True, True
706, True, True, True
714, True, False, True
716, True, False, True
738, True, True, True
743, True, True, True
756, True, True, True
763, True, True, True
771, True, True, True
772, True, False, False
786, True, True, True
788, True, False, False
801, True, True, True
806, True, True, False
828, True, True, True
835, True, True, True
838, True, True, True
843, True, True, True
851, True, True, True
858, True, True, True
860, True, False, False
873, True, False, False
878, True, False, False
910, True, False, False
66, False, True, False
109, True, True, False
230, True, True, False
446, True, True, False
452, False, True, False
457, True, True, False
461, True, True, False
486, True, True, False
532, True, True, False
581, False, True, False
599, False, True, False
657, False, True, False
659, False, True, False
673, False, True, False
767, False, True, False
793, False, True, False
797, False, True, False
821, True, True, False
882, False, True, False
908, True, True, True
913, False, True, False
48, False, False, False
85, False, False, False
101, False, False, False
116, False, False, False
322, False, False, False
351, False, False, False
365, False, False, False
377, False, False, False
388, False, False, False
412, False, False, False
429, False, False, False
436, False, False, False
467, False, False, False
475, False, False, False
556, False, False, False
562, False, False, False
575, False, False, False
609, False, False, False
622, False, False, False
664, False, False, False
725, False, False, False
871, False, False, False
/Users/nickkeutel/code/python/marepos/web2py/gluon/fileutils.py
69, True, False, False
74, True, False, False
101, True, False, False
107, True, False, False
138, True, False, False
139, True, False, False
141, True, False, False
158, True, False, False
160, True, False, False
162, True, False, False
170, True, False, False
172, True, False, False
175, True, False, False
176, True, False, False
178, True, False, False
180, True, False, False
189, True, False, False
203, True, False, False
225, True, False, False
253, True, False, False
273, True, False, False
278, True, False, False
285, True, True, True
294, True, False, False
298, True, False, False
302, True, False, False
309, True, False, False
327, True, False, False
344, True, False, False
359, True, False, False
361, True, False, False
362, True, False, False
364, True, False, False
366, True, False, False
368, True, False, False
379, True, True, False
385, True, False, False
395, True, False, False
406, True, False, False
408, True, False, False
421, True, False, False
434, True, False, False
444, True, False, False
446, True, False, False
452, True, False, False
454, True, False, False
461, True, False, False
468, True, False, False
483, True, False, False
484, True, False, False
493, True, False, False
494, True, False, False
282, True, True, True
289, False, True, False
388, True, True, False
460, False, True, False
57, False, False, False
79, False, False, False
97, False, False, False
106, False, False, False
114, False, False, False
122, False, False, False
130, False, False, False
136, False, False, False
145, False, False, False
186, False, False, False
197, False, False, False
211, False, False, False
218, False, False, False
234, False, False, False
241, False, False, False
264, False, False, False
271, False, False, False
293, False, False, False
313, False, False, False
317, False, False, False
341, False, False, False
349, False, False, False
373, False, False, False
377, False, False, False
393, False, False, False
403, False, False, False
427, False, False, False
439, False, False, False
451, False, False, False
467, False, False, False
482, False, False, False
490, False, False, False
/Users/nickkeutel/code/python/marepos/web2py/gluon/tools.py
67, True, False, False
76, True, False, False
77, True, False, False
79, True, False, False
87, True, False, False
95, True, False, False
102, True, False, False
104, True, False, False
114, True, False, False
116, True, False, False
118, True, False, False
256, True, False, False
257, True, False, False
261, True, False, False
264, True, False, False
271, True, False, False
430, True, False, False
437, True, False, False
443, True, True, False
445, True, True, False
448, True, True, False
453, True, False, False
455, True, False, False
465, True, True, False
466, True, False, False
470, True, True, False
471, True, False, False
473, True, True, False
474, True, False, False
476, True, True, False
477, True, False, False
479, True, True, False
491, True, True, False
493, True, False, False
494, True, False, False
496, True, False, False
500, True, False, False
501, True, False, False
503, True, False, False
509, True, False, False
519, True, False, False
527, True, True, False
546, True, True, False
547, True, False, False
551, True, False, False
561, True, False, False
572, True, False, False
574, True, True, False
602, True, False, False
611, True, True, False
613, True, True, False
618, True, False, False
644, True, True, False
671, True, True, False
682, True, False, False
693, True, False, False
697, True, False, False
708, True, True, False
711, True, False, False
724, True, False, False
735, True, True, False
738, True, False, False
750, True, True, False
755, True, True, False
757, True, True, False
759, True, True, False
762, True, True, False
770, True, False, True
780, True, False, False
782, True, False, False
784, True, False, False
792, True, False, False
827, True, False, False
831, True, False, False
923, True, True, False
944, True, True, False
954, True, False, False
982, True, False, False
991, True, False, False
1121, True, False, False
1165, True, False, False
1166, True, False, False
1170, True, False, False
1187, True, False, False
1192, True, False, False
1193, True, False, False
1198, True, False, False
1201, True, False, False
1203, True, False, False
1205, True, False, False
1233, True, False, False
1235, True, False, False
1239, True, False, False
1253, True, False, False
1254, True, False, False
1285, True, True, False
1286, True, False, False
1299, True, True, False
1328, True, False, False
1330, True, False, False
1339, True, False, False
1362, True, False, False
1365, True, True, False
1597, True, False, False
1599, True, False, False
1607, True, False, False
1609, True, False, False
1624, True, False, False
1625, True, False, False
1627, True, False, False
1644, True, False, False
1653, True, False, False
1660, True, False, False
1662, True, False, False
1665, True, False, False
1669, True, False, False
1674, True, False, False
1757, True, False, False
1760, True, False, False
1768, True, False, False
1770, True, False, False
1799, True, False, False
1803, True, False, False
1809, True, False, False
1814, True, False, False
1847, True, False, False
1851, True, False, False
1858, True, False, False
1860, True, False, False
1867, True, False, False
1872, True, False, False
1875, True, False, False
1880, True, False, False
1882, True, False, False
1888, True, False, False
1893, True, False, False
1896, True, False, False
1900, True, False, False
1922, True, False, False
1992, True, False, False
2016, True, False, False
2020, True, False, False
2072, True, False, False
2096, True, False, False
2098, True, False, False
2107, True, False, False
2108, True, False, False
2122, True, False, False
2125, True, False, False
2135, True, False, False
2141, True, False, False
2144, True, False, False
2150, True, False, False
2180, True, False, False
2183, True, False, False
2188, True, False, False
2190, True, False, False
2192, True, False, False
2196, True, False, False
2201, True, False, False
2202, True, False, False
2207, True, False, False
2211, True, False, False
2216, True, False, False
2222, True, False, False
2225, True, False, False
2227, True, False, False
2229, True, False, False
2252, True, False, False
2255, True, False, False
2256, True, False, False
2263, True, False, False
2264, True, False, False
2269, True, False, False
2289, True, False, False
2292, True, False, False
2300, True, False, False
2313, True, False, False
2316, True, False, False
2320, True, False, False
2337, True, False, False
2343, True, False, False
2355, True, False, False
2362, True, False, False
2368, True, False, False
2381, True, False, False
2385, True, False, False
2395, True, False, False
2396, True, False, False
2416, True, False, False
2445, True, False, False
2446, True, False, False
2467, True, True, False
2473, True, True, False
2476, True, False, False
2479, True, False, False
2481, True, False, False
2483, True, False, False
2492, True, True, False
2495, True, False, False
2499, True, False, False
2508, True, True, False
2510, True, True, False
2512, True, True, False
2521, True, True, False
2524, True, False, False
2528, True, False, False
2536, True, True, False
2554, True, True, False
2556, True, False, False
2564, True, False, False
2578, True, False, False
2585, True, False, False
2593, True, False, False
2598, True, False, False
2602, True, False, False
2616, True, False, False
2619, True, False, False
2625, True, False, False
2627, True, False, False
2629, True, False, False
2634, True, False, False
2637, True, False, False
2640, True, False, False
2646, True, False, False
2658, True, False, False
2680, True, True, False
2686, True, True, False
2703, True, False, False
2710, True, False, False
2727, True, False, False
2770, True, False, False
2781, True, False, False
2787, True, False, False
2804, True, False, False
2821, True, True, False
2835, True, True, False
2836, True, False, False
2838, True, False, False
2848, True, True, False
2861, True, False, False
2863, True, False, False
2865, True, False, False
2867, True, False, False
2869, True, False, False
2871, True, False, False
2874, True, False, False
2879, True, False, False
2882, True, False, False
2902, True, True, False
2905, True, True, False
2907, True, True, False
2909, True, True, False
2911, True, True, False
2915, True, True, False
2924, True, True, False
2927, True, False, False
2929, True, False, False
2944, True, True, False
2945, True, False, False
2968, True, True, False
2973, True, True, False
2979, True, True, False
2983, True, True, False
2988, True, False, False
2991, True, False, False
2993, True, False, False
3000, True, False, False
3008, True, False, False
3013, True, False, False
3021, True, False, False
3041, True, False, False
3043, True, False, False
3050, True, False, False
3052, True, False, False
3054, True, False, False
3056, True, False, False
3074, True, False, False
3081, True, False, False
3084, True, False, False
3086, True, False, False
3088, True, False, False
3090, True, False, False
3104, True, False, False
3108, True, False, False
3112, True, False, False
3124, True, False, False
3158, True, False, False
3161, True, False, False
3163, True, False, False
3165, True, False, False
3167, True, False, False
3181, True, False, False
3185, True, False, False
3190, True, False, False
3201, True, False, False
3210, True, False, False
3233, True, True, False
3236, True, True, False
3238, True, False, False
3240, True, False, False
3242, True, False, False
3254, True, False, False
3257, True, False, False
3282, True, True, False
3290, True, False, False
3305, True, False, False
3317, True, False, False
3319, True, False, False
3328, True, False, False
3335, True, False, False
3339, True, False, False
3350, True, False, False
3356, True, False, False
3376, True, True, False
3379, True, True, False
3381, True, False, False
3390, True, False, False
3393, True, False, False
3400, True, True, False
3404, True, True, False
3406, True, True, False
3423, True, True, False
3430, True, False, False
3452, True, False, False
3454, True, False, False
3457, True, False, False
3459, True, False, False
3461, True, False, False
3466, True, False, False
3471, True, False, False
3477, True, False, False
3489, True, False, False
3492, True, False, False
3498, True, False, False
3506, True, False, False
3512, True, False, False
3527, True, False, False
3541, True, False, False
3556, True, False, False
3561, True, False, False
3564, True, False, False
3566, True, False, False
3575, True, False, False
3577, True, False, False
3579, True, False, False
3581, True, False, False
3585, True, False, False
3588, True, False, False
3606, True, False, False
3612, True, False, False
3620, True, False, False
3638, True, False, False
3646, True, False, False
3648, True, False, False
3650, True, False, False
3652, True, False, False
3668, True, False, False
3673, True, False, False
3674, True, False, False
3683, True, False, False
3685, True, False, False
3694, True, False, False
3696, True, False, False
3739, True, False, False
3764, True, False, False
3769, True, False, False
3771, True, False, False
3772, True, False, False
3777, True, False, False
3788, True, False, False
3795, True, False, False
3807, True, False, False
3816, True, False, False
3820, True, False, False
3828, True, False, False
3833, True, False, False
3850, True, False, False
3853, True, False, False
3854, True, False, False
3855, True, False, False
3858, True, False, False
3870, True, False, False
3874, True, False, False
3893, True, False, False
3900, True, False, False
3902, True, False, False
3906, True, False, False
3908, True, False, False
3959, True, False, False
3962, True, False, False
3966, True, False, False
3974, True, False, False
3985, True, False, False
4051, True, False, False
4054, True, False, False
4056, True, False, False
4064, True, False, False
4065, True, False, False
4069, True, False, False
4091, True, False, False
4094, True, False, False
4113, True, False, False
4114, True, False, False
4116, True, False, False
4121, True, False, False
4127, True, False, False
4152, True, False, False
4154, True, False, False
4160, True, False, True
4200, True, False, False
4207, True, False, False
4224, True, False, True
4228, True, True, False
4259, True, True, False
4262, True, True, False
4268, True, True, False
4270, True, True, False
4276, True, True, False
4278, True, True, False
4282, True, True, False
4284, True, True, False
4286, True, True, False
4288, True, True, False
4290, True, True, False
4292, True, True, False
4294, True, True, False
4312, True, True, False
4315, True, True, False
4317, True, True, False
4322, True, True, False
4325, True, True, False
4327, True, True, False
4329, True, True, False
4335, True, False, False
4337, True, False, False
4343, True, False, False
4345, True, False, False
4347, True, False, False
4366, True, False, False
4368, True, False, False
4370, True, False, False
4372, True, False, False
4374, True, False, False
4389, True, False, False
4392, True, False, False
4394, True, False, False
4406, True, False, False
4416, True, False, False
4418, True, False, False
4420, True, False, False
4424, True, False, False
4428, True, False, False
4431, True, False, False
4445, True, False, False
4447, True, False, False
4451, True, False, False
4453, True, False, False
4455, True, False, False
4474, True, False, False
4476, True, False, False
4478, True, False, False
4480, True, False, False
4481, True, False, False
4489, True, False, False
4495, True, False, False
4497, True, False, False
4498, True, False, False
4503, True, False, False
4508, True, False, False
4513, True, False, False
4518, True, False, False
4523, True, False, False
4528, True, False, False
4557, True, False, False
4561, True, False, False
4568, True, False, False
4571, True, False, False
4576, True, False, False
4586, True, False, False
4604, True, False, False
4605, True, False, False
4606, True, False, False
4610, True, False, False
4619, True, False, False
4635, True, True, False
4637, True, True, False
4679, True, True, False
4704, True, False, False
4707, True, False, False
4711, True, False, False
4940, True, False, False
4944, True, False, False
4981, True, False, False
4983, True, False, False
4992, True, False, False
4996, True, False, False
4998, True, False, False
5000, True, False, False
5003, True, False, False
5008, True, False, False
5029, True, False, False
5031, True, False, False
5034, True, False, False
5042, True, False, False
5044, True, False, False
5056, True, False, False
5059, True, False, False
5061, True, False, False
5070, True, False, False
5091, True, False, False
5104, True, True, False
5107, True, True, False
5109, True, True, False
5112, True, False, False
5116, True, False, False
5131, True, False, False
5137, True, False, False
5140, True, False, False
5142, True, False, False
5166, True, False, False
5168, True, False, False
5170, True, False, False
5177, True, True, False
5185, True, True, False
5189, True, False, False
5191, True, False, False
5204, True, True, False
5207, True, False, False
5211, True, False, False
5213, True, False, False
5241, True, True, False
5254, True, True, False
5283, True, True, False
5288, True, False, False
5364, True, False, False
5367, True, False, False
5398, True, False, False
5433, True, False, False
5441, True, False, False
5446, True, False, False
5572, True, False, False
5580, True, False, False
5627, True, False, False
5633, True, False, False
5635, True, False, False
5637, True, False, False
5648, True, False, False
5654, True, False, False
5669, True, False, False
5691, True, False, False
5703, True, False, False
5713, True, False, False
5770, True, False, False
5776, True, False, False
5777, True, False, False
5813, True, False, False
5815, True, False, False
5837, True, False, False
5890, True, False, False
5893, True, False, False
5894, True, False, False
5895, True, False, False
5901, True, False, False
5908, True, False, False
5916, True, False, False
5921, True, False, False
5938, True, False, False
5942, True, False, False
5949, True, False, False
5958, True, False, False
5967, True, False, False
5968, True, False, False
5972, True, False, False
5980, True, False, False
5993, True, False, False
6022, True, False, False
6025, True, False, False
6033, True, False, False
6038, True, False, False
6040, True, False, False
6041, True, False, False
6057, True, False, False
6072, True, False, False
6075, True, False, False
6076, True, False, False
6085, True, False, False
6092, True, False, False
6096, True, False, False
6155, True, False, False
6165, True, False, False
6182, True, False, False
6191, True, False, False
6200, True, False, False
6206, True, False, False
6233, True, False, False
6234, True, False, False
6236, True, False, False
6243, True, False, False
6256, True, False, False
6264, True, False, False
6266, True, False, False
6276, True, False, False
6279, True, False, False
6280, True, False, False
6291, True, False, False
6294, True, False, False
6297, True, False, False
6304, True, False, False
6316, True, False, False
6320, True, False, False
6326, True, False, False
6329, True, False, False
6335, True, False, False
6337, True, False, False
6341, True, False, False
6348, True, False, False
6349, True, False, False
6370, True, False, False
6382, True, False, False
6402, True, False, False
6417, True, False, False
6423, True, False, False
6440, True, False, True
596, True, True, False
637, True, True, False
664, True, True, False
689, False, True, False
702, False, True, False
729, False, True, False
817, False, True, False
838, False, True, False
842, False, True, False
844, True, True, False
941, True, True, False
1283, True, True, False
1361, True, True, False
1370, False, True, False
2505, True, True, False
2722, False, True, False
2776, False, True, False
2941, True, True, False
3259, True, True, False
3395, True, True, False
4232, True, True, False
4266, True, True, False
4532, False, True, False
4624, False, True, False
4643, True, True, False
4673, False, True, False
4683, True, True, False
5119, True, True, False
5121, True, True, False
5181, False, True, False
5200, True, True, False
5217, True, True, False
5219, True, True, False
5221, True, True, False
5237, True, True, False
5262, True, True, False
5564, False, True, False
6435, False, True, False
65, False, False, False
75, False, False, False
84, False, False, False
94, False, False, False
101, False, False, False
110, False, False, False
249, False, False, False
275, False, False, False
300, False, False, False
429, False, False, False
436, False, False, False
898, False, False, False
920, False, False, False
951, False, False, False
990, False, False, False
1099, False, False, False
1150, False, False, False
1155, False, False, False
1163, False, False, False
1179, False, False, False
1183, False, False, False
1209, False, False, False
1231, False, False, False
1252, False, False, False
1260, False, False, False
1311, False, False, False
1319, False, False, False
1345, False, False, False
1357, False, False, False
1358, False, False, False
1595, False, False, False
1606, False, False, False
1615, False, False, False
1618, False, False, False
1637, False, False, False
1766, False, False, False
1774, False, False, False
1777, False, False, False
1780, False, False, False
1787, False, False, False
1833, False, False, False
1863, False, False, False
1905, False, False, False
1911, False, False, False
1912, False, False, False
1933, False, False, False
2035, False, False, False
2078, False, False, False
2167, False, False, False
2233, False, False, False
2273, False, False, False
2283, False, False, False
2305, False, False, False
2325, False, False, False
2341, False, False, False
2367, False, False, False
2373, False, False, False
2391, False, False, False
2427, False, False, False
2439, False, False, False
2450, False, False, False
2852, False, False, False
2885, False, False, False
2888, False, False, False
3029, False, False, False
3062, False, False, False
3132, False, False, False
3144, False, False, False
3218, False, False, False
3295, False, False, False
3313, False, False, False
3349, False, False, False
3361, False, False, False
3436, False, False, False
3520, False, False, False
3535, False, False, False
3546, False, False, False
3627, False, False, False
3692, False, False, False
3701, False, False, False
3745, False, False, False
3748, False, False, False
3802, False, False, False
3824, False, False, False
3832, False, False, False
3838, False, False, False
3843, False, False, False
3845, False, False, False
3886, False, False, False
3892, False, False, False
3912, False, False, False
3920, False, False, False
3924, False, False, False
3932, False, False, False
3936, False, False, False
3943, False, False, False
3947, False, False, False
3994, False, False, False
4074, False, False, False
4125, False, False, False
4147, False, False, False
4158, False, False, False
4198, False, False, False
4223, False, False, True
4227, False, False, False
4236, False, False, False
4242, False, False, False
4246, False, False, False
4355, False, False, False
4388, False, False, False
4410, False, False, False
4438, False, False, False
4463, False, False, False
4486, False, False, False
4493, False, False, False
4535, False, False, False
4631, False, False, False
4666, False, False, False
4677, False, False, False
4687, False, False, False
4722, False, False, False
4737, False, False, False
4757, False, False, False
4777, False, False, False
4797, False, False, False
4819, False, False, False
4839, False, False, False
4859, False, False, False
4882, False, False, False
4902, False, False, False
4923, False, False, False
4943, False, False, False
4951, False, False, False
4974, False, False, False
4979, False, False, False
4988, False, False, False
4995, False, False, False
5025, False, False, False
5039, False, False, False
5052, False, False, False
5068, False, False, False
5084, False, False, False
5085, False, False, False
5088, False, False, False
5128, False, False, False
5130, False, False, False
5135, False, False, False
5146, False, False, False
5227, False, False, False
5233, False, False, False
5259, False, False, False
5331, False, False, False
5392, False, False, False
5397, False, False, False
5404, False, False, False
5419, False, False, False
5420, False, False, False
5431, False, False, False
5478, False, False, False
5479, False, False, False
5557, False, False, False
5571, False, False, False
5579, False, False, False
5584, False, False, False
5587, False, False, False
5593, False, False, False
5658, False, False, False
5668, False, False, False
5676, False, False, False
5684, False, False, False
5690, False, False, False
5696, False, False, False
5701, False, False, False
5708, False, False, False
5712, False, False, False
5722, False, False, False
5734, False, False, False
5739, False, False, False
5745, False, False, False
5748, False, False, False
5760, False, False, False
5769, False, False, False
5775, False, False, False
